279.280029, 281.600037, 665.960022, -0.035729, -0.306699, -0.004709, 0.951124
279.494965, 276.400024, 666.619995, -0.040378, -0.275979, -0.004128, 0.960306
277.553284, 273.600037, 665.440063, -0.055932, -0.273919, -0.003887, 0.960117
275.829956, 271.200073, 665.119995, -0.065468, -0.251160, -0.003376, 0.965723
276.474976, 269.600037, 665.500000, -0.064023, -0.250543, -0.003385, 0.965980
276.474945, 268.400024, 665.380005, -0.069120, -0.242250, -0.003178, 0.967743
274.816650, 264.266663, 665.279968, -0.090839, -0.219207, -0.002500, 0.971437
271.294983, 263.200012, 663.840027, -0.101021, -0.165540, -0.001459, 0.981014
268.919983, 260.000031, 664.000000, -0.106840, -0.132762, -0.000828, 0.985372
269.779999, 256.000000, 665.080017, -0.116779, -0.163706, -0.001219, 0.979572
269.565002, 251.200012, 666.160034, -0.124522, -0.167864, -0.001187, 0.977913
268.059998, 249.600037, 665.960022, -0.126014, -0.157145, -0.000986, 0.979502
265.684998, 246.400009, 666.099976, -0.124767, -0.141944, -0.000745, 0.981980
264.385010, 244.399994, 666.089966, -0.130764, -0.134290, -0.000537, 0.982276
263.524963, 240.000015, 667.400024, -0.152643, -0.150291, -0.000517, 0.976787
262.446686, 236.000015, 668.213318, -0.176017, -0.155557, -0.000296, 0.972018
262.010010, 233.600021, 668.920044, -0.203566, -0.156644, 0.000050, 0.966449
259.640015, 229.600037, 670.300049, -0.242091, -0.150585, 0.000663, 0.958497
255.969986, 228.000015, 670.240051, -0.218459, -0.123102, 0.000814, 0.968050
252.520004, 224.400024, 670.519958, -0.172583, -0.102167, 0.000560, 0.979682
252.520004, 221.600037, 671.546692, -0.184445, -0.132595, 0.000203, 0.973858
249.496658, 219.200012, 671.680054, -0.164063, -0.115194, 0.000227, 0.979701
248.415009, 215.200012, 672.700012, -0.218179, -0.137381, 0.000569, 0.966191
245.394974, 212.399994, 673.440063, -0.277000, -0.116137, 0.001708, 0.953824
241.509995, 210.400009, 674.119995, -0.288402, -0.082317, 0.002430, 0.953961
238.709991, 209.600021, 674.120056, -0.272899, -0.046329, 0.002833, 0.960922
236.979980, 205.600006, 676.520020, -0.306918, -0.074031, 0.002815, 0.948848
232.445007, 205.600021, 675.719971, -0.238952, -0.069766, 0.001987, 0.968520
229.639984, 204.000015, 676.320007, -0.237752, -0.066609, 0.002024, 0.969037
226.404984, 202.400009, 676.600037, -0.255848, -0.040115, 0.002712, 0.965881
222.300003, 196.800018, 686.719971, -0.362942, 0.014614, 0.005055, 0.931684
222.300003, 196.800018, 686.719971, -0.362942, 0.014614, 0.005055, 0.931684
221.654999, 196.800018, 686.960022, -0.360467, 0.013726, 0.005008, 0.932657
221.654999, 196.800018, 686.960022, -0.360467, 0.013726, 0.005008, 0.932657
218.635010, 196.800003, 686.940063, -0.354928, -0.012591, 0.004490, 0.934798
212.589966, 203.199997, 677.479980, -0.352584, 0.026837, 0.005125, 0.935381
212.369995, 201.600006, 679.160034, -0.384899, 0.005964, 0.005200, 0.922925
209.565002, 207.200043, 674.840027, -0.273123, 0.045435, 0.004386, 0.960895
207.410004, 208.399994, 674.220032, -0.270657, 0.069816, 0.004766, 0.960129
205.469971, 212.000000, 672.440002, -0.244072, 0.067499, 0.004374, 0.967395
203.524979, 215.200012, 671.260071, -0.184257, 0.072370, 0.003664, 0.980203
201.364975, 218.399994, 670.680054, -0.152932, 0.077885, 0.003342, 0.985157
199.639984, 220.400009, 670.450012, -0.159813, 0.075445, 0.003392, 0.984254
199.639984, 224.000031, 669.260010, -0.151197, 0.052906, 0.002897, 0.987083
198.559998, 227.200012, 668.559998, -0.169210, 0.054932, 0.003170, 0.984043
195.970001, 229.600021, 667.919983, -0.194799, 0.076435, 0.003872, 0.977853
193.594986, 232.399994, 667.300049, -0.184450, 0.096336, 0.004072, 0.978101
193.594971, 239.199997, 665.219971, -0.123642, 0.091786, 0.003189, 0.988068
192.519989, 236.400024, 666.273438, -0.143008, 0.102953, 0.003634, 0.984346
192.519989, 243.200012, 664.640015, -0.112131, 0.103090, 0.003228, 0.988326
190.574997, 246.400009, 664.459961, -0.095081, 0.129080, 0.003441, 0.987059
188.199982, 249.600006, 665.000000, -0.073071, 0.145331, 0.003424, 0.986675
188.415009, 251.200012, 664.440002, -0.075795, 0.153204, 0.003593, 0.985277
187.483322, 256.266693, 664.213379, -0.056664, 0.180991, 0.003809, 0.981844
186.039978, 253.600037, 665.000000, -0.055916, 0.166707, 0.003558, 0.984413
187.339981, 258.400024, 664.039978, -0.048433, 0.192164, 0.003889, 0.980159
185.179993, 261.600006, 665.000000, -0.026049, 0.211765, 0.003923, 0.976965
184.535004, 266.399994, 665.140076, -0.003390, 0.230151, 0.003934, 0.973141
183.449982, 269.600037, 665.813354, 0.009907, 0.237591, 0.003883, 0.971307
183.535995, 272.480011, 665.848022, 0.012433, 0.252021, 0.004094, 0.967633
183.234985, 276.799988, 666.460022, 0.020763, 0.274043, 0.004355, 0.961483
183.234985, 281.600037, 666.540039, 0.033322, 0.289059, 0.004443, 0.956721
184.320007, 284.000000, 666.400024, 0.035365, 0.292320, 0.004471, 0.955656
183.234985, 288.400024, 667.200012, 0.038021, 0.293169, 0.004450, 0.955294
184.320007, 292.400024, 667.140015, 0.042350, 0.307557, 0.004636, 0.950575
184.320007, 295.200043, 667.280090, 0.041356, 0.307942, 0.004655, 0.950495
185.179977, 299.200012, 667.200012, 0.029398, 0.307191, 0.004801, 0.951181
185.394974, 303.200043, 667.179993, -0.000032, 0.296952, 0.005018, 0.954879
185.394974, 305.600037, 667.219971, -0.012031, 0.288937, 0.005042, 0.957259
185.394989, 309.600006, 667.200073, -0.009766, 0.261802, 0.004553, 0.965061
186.473297, 313.600006, 666.559998, 0.031759, 0.252744, 0.003850, 0.967004
187.554977, 317.600037, 666.559998, 0.076705, 0.250246, 0.003212, 0.965134
188.414993, 322.399994, 667.299988, 0.114836, 0.250894, 0.002718, 0.961175
189.279984, 324.399994, 667.250000, 0.128506, 0.267112, 0.002811, 0.955055
189.059998, 328.800018, 669.239990, 0.145034, 0.234132, 0.002035, 0.961324
191.220001, 332.800018, 669.239990, 0.166473, 0.294044, 0.002763, 0.941179
192.089981, 336.399994, 670.079956, 0.179587, 0.303519, 0.002749, 0.935744
192.627487, 340.200012, 671.550049, 0.185326, 0.300640, 0.002625, 0.935555
193.380005, 342.399994, 672.080017, 0.187796, 0.318751, 0.002898, 0.929044
194.239990, 346.399994, 673.400085, 0.185298, 0.310174, 0.002786, 0.932443
195.109985, 349.600006, 674.119995, 0.177236, 0.289412, 0.002542, 0.940649
196.399994, 353.600037, 674.640076, 0.152737, 0.304650, 0.003124, 0.940133
196.399994, 356.800018, 676.080078, 0.125945, 0.288034, 0.003198, 0.949297
197.270004, 359.200043, 676.080078, 0.117508, 0.300746, 0.003525, 0.946431
197.699982, 364.400024, 676.900024, 0.067040, 0.289937, 0.004011, 0.954687
198.130005, 368.000031, 677.200012, 0.037135, 0.299424, 0.004567, 0.953386
198.559998, 370.399994, 676.760071, 0.025540, 0.308547, 0.004875, 0.950854
198.344986, 374.400024, 677.459961, 0.002978, 0.285738, 0.004789, 0.958291
198.344986, 377.600037, 677.420044, -0.031091, 0.285494, 0.005236, 0.957862
198.344986, 381.600067, 677.200012, -0.051654, 0.297075, 0.005704, 0.953439
198.559982, 384.400024, 676.560120, -0.057640, 0.355229, 0.006766, 0.932976
198.273315, 388.266724, 676.533386, -0.052613, 0.353548, 0.006671, 0.933912
198.129990, 391.200012, 676.200012, -0.059204, 0.348076, 0.006666, 0.935571
198.345001, 395.200012, 675.459961, -0.045306, 0.352194, 0.006551, 0.934807
198.344986, 397.600037, 675.380005, -0.039206, 0.351773, 0.006463, 0.935242
197.269989, 401.600037, 676.080017, -0.023912, 0.324834, 0.005806, 0.945451
197.269989, 405.600006, 676.000000, -0.012830, 0.328939, 0.005728, 0.944247
196.614975, 410.399994, 676.419983, 0.015340, 0.343484, 0.005601, 0.939016
195.755005, 413.600037, 677.419983, 0.038548, 0.345424, 0.005326, 0.937640
195.253326, 416.533386, 678.106689, 0.039840, 0.354572, 0.005463, 0.934164
194.239990, 420.799988, 680.040039, 0.027324, 0.341015, 0.005400, 0.939645
194.240005, 424.000000, 680.000061, 0.004691, 0.365211, 0.006109, 0.930893
193.594986, 427.200043, 680.339966, -0.016552, 0.351458, 0.006158, 0.936037
193.380005, 430.399994, 680.679993, -0.050273, 0.356000, 0.006681, 0.933109
192.735001, 433.600006, 680.500000, -0.066053, 0.349369, 0.006778, 0.934629
192.949997, 437.600037, 679.599976, -0.075021, 0.370884, 0.007261, 0.925615
192.949982, 440.800018, 678.840027, -0.072131, 0.371278, 0.007229, 0.925688
192.735001, 445.600037, 678.520020, -0.054427, 0.340089, 0.006468, 0.938795
192.949982, 448.800018, 677.880066, -0.040691, 0.338848, 0.006265, 0.939940
193.809982, 452.399994, 676.839966, -0.011367, 0.341149, 0.005915, 0.939922
195.110001, 456.399994, 676.099976, 0.032346, 0.337525, 0.005275, 0.940746
195.453979, 460.479980, 676.320007, 0.063531, 0.311022, 0.004414, 0.948267
197.269989, 462.400024, 675.400024, 0.096145, 0.320890, 0.004148, 0.942215
198.130005, 467.200043, 676.080017, 0.143770, 0.294954, 0.003079, 0.944628
200.289993, 470.399994, 676.119934, 0.191276, 0.289670, 0.002360, 0.937816
201.364990, 473.600006, 676.760010, 0.211781, 0.268570, 0.001732, 0.939689
203.524979, 477.600037, 678.080078, 0.256449, 0.239869, 0.000655, 0.936321
205.684998, 479.200043, 677.559998, 0.291313, 0.246738, 0.000310, 0.924260
209.349991, 482.400024, 678.119995, 0.330148, 0.216722, -0.000712, 0.918713
212.589981, 484.799988, 678.180115, 0.339723, 0.192410, -0.001250, 0.920633
215.399979, 487.200043, 679.440063, 0.348581, 0.124680, -0.002512, 0.928946
219.494965, 489.600006, 680.599976, 0.299365, 0.077730, -0.002653, 0.950964
222.300003, 490.400024, 680.359924, 0.315944, 0.071440, -0.002979, 0.946080
225.540009, 491.200073, 680.919983, 0.294490, 0.037762, -0.003264, 0.954903
230.503326, 492.000000, 680.813354, 0.324566, 0.036023, -0.003691, 0.945170
233.526657, 492.000000, 680.733337, 0.333468, 0.019164, -0.004094, 0.942558
