275.829956, 271.200073, 665.119995, 1.728183, -29.048119, -8.204245, 2, 34
276.474976, 269.600037, 665.500000, 1.673052, -28.977926, -8.016150, 2, 34
276.474945, 268.400024, 665.380005, 1.774160, -27.989561, -8.612953, 2, 34
274.816650, 264.266663, 665.279968, 2.215406, -25.235909, -11.180381, 2, 34
271.294983, 263.200012, 663.840027, 1.853297, -18.970928, -12.068411, 2, 34
268.919983, 260.000031, 664.000000, 1.587495, -15.177908, -12.587825, 2, 34
269.779999, 256.000000, 665.080017, 2.169168, -18.723969, -13.954490, 2, 34
269.565002, 251.200012, 666.160034, 2.396039, -19.184389, -14.918372, 2, 34
268.059998, 249.600037, 665.960022, 2.269507, -17.944542, -15.020104, 2, 34
265.684998, 246.400009, 666.099976, 2.026369, -16.198074, -14.770350, 2, 34
264.385010, 244.399994, 666.089966, 2.024055, -15.305209, -15.437650, 2, 34
263.524963, 240.000015, 667.400024, 2.690611, -17.083363, -18.167828, 2, 34
262.446686, 236.000015, 668.213318, 3.258957, -17.608635, -21.033167, 2, 34
262.010010, 233.600021, 668.920044, 3.842660, -17.623186, -24.384897, 2, 34
259.640015, 229.600037, 670.300049, 4.443253, -16.759111, -29.004673, 2, 34
255.969986, 228.000015, 670.240051, 3.267611, -13.767512, -25.828289, 2, 34
252.520004, 224.400024, 670.519958, 2.126844, -11.536304, -20.196566, 2, 34
252.520004, 221.600037, 671.546692, 2.925585, -14.962185, -21.833384, 2, 34
249.496658, 219.200012, 671.680054, 2.249758, -13.040278, -19.270542, 2, 34
248.415009, 215.200012, 672.700012, 3.630090, -15.380254, -25.939770, 2, 34
245.394974, 212.399994, 673.440063, 3.974052, -12.744413, -32.831661, 2, 34
241.509995, 210.400009, 674.119995, 3.024360, -8.954708, -33.879211, 2, 34
238.709991, 209.600021, 674.120056, 1.767773, -5.019248, -31.786306, 2, 34
236.979980, 205.600006, 676.520020, 2.939518, -7.976104, -36.054050, 2, 34
232.445007, 205.600021, 675.719971, 2.150791, -7.711735, -27.863317, 2, 34
229.639984, 204.000015, 676.320007, 2.056923, -7.361623, -27.702641, 2, 34
226.404984, 202.400009, 676.600037, 1.480707, -4.364732, -29.728642, 2, 34
222.300003, 196.800018, 686.719971, 179.931931, 178.229263, 137.431702, 2, 34
222.300003, 196.800018, 686.719971, 179.931931, 178.229263, 137.431702, 2, 34
221.654999, 196.800018, 686.960022, 179.968201, 178.325943, 137.737030, 2, 34
221.654999, 196.800018, 686.960022, 179.968201, 178.325943, 137.737030, 2, 34
218.635010, 196.800003, 686.940063, 0.993282, -1.166228, -41.592106, 2, 34
212.589966, 203.199997, 677.479980, 179.464218, 176.914856, 138.678574, 2, 34
212.369995, 201.600006, 679.160034, 0.286965, 0.860118, -45.274288, 2, 34
209.565002, 207.200043, 674.840027, 179.057114, 174.852936, 148.223267, 2, 34
207.410004, 208.399994, 674.220032, 178.343216, 172.146332, 148.400299, 2, 34
205.469971, 212.000000, 672.440002, 178.584396, 172.372543, 151.585449, 2, 34
203.524979, 215.200012, 671.260071, 178.871811, 171.765472, 158.626541, 2, 34
201.364975, 218.399994, 670.680054, 179.000336, 171.113358, 162.274384, 2, 34
199.639984, 220.400009, 670.450012, 178.989532, 171.396317, 161.478821, 2, 34
199.639984, 224.000031, 669.260010, 179.407761, 173.954315, 162.551437, 2, 34
198.559998, 227.200012, 668.559998, 179.288055, 173.731766, 160.447342, 2, 34
195.970001, 229.600021, 667.919983, 178.712830, 171.315491, 157.369324, 2, 34
193.594986, 232.399994, 667.300049, 178.390656, 169.049911, 158.486954, 2, 34
193.594971, 239.199997, 665.219971, 179.044586, 169.503815, 165.646942, 2, 34
192.519989, 236.400024, 666.273438, 178.695328, 168.245285, 163.333252, 2, 34
192.519989, 243.200012, 664.640015, 179.020157, 168.199951, 166.953064, 2, 34
190.574997, 246.400009, 664.459961, 178.947815, 165.198318, 168.858963, 2, 34
188.199982, 249.600006, 665.000000, 179.133652, 163.304245, 171.401947, 2, 34
188.415009, 251.200012, 664.440002, 179.029526, 162.395737, 171.051849, 2, 34
187.483322, 256.266693, 664.213379, 179.201019, 159.154968, 173.247086, 2, 34
186.039978, 253.600037, 665.000000, 179.293930, 160.815292, 173.378738, 2, 34
187.339981, 258.400024, 664.039978, 179.320038, 157.847061, 174.209091, 2, 34
185.179993, 261.600006, 665.000000, 179.788101, 155.544937, 176.899475, 2, 34
184.535004, 266.399994, 665.140076, 0.390656, 26.613224, -0.306799, 2, 34
183.449982, 269.600037, 665.813354, 0.791265, 27.482044, 1.362230, 2, 34
183.535995, 272.480011, 665.848022, 0.931233, 29.184612, 1.714746, 2, 34
183.234985, 276.799988, 666.460022, 1.331773, 31.789124, 2.853446, 2, 34
183.234985, 281.600037, 666.540039, 1.909386, 33.559425, 4.565337, 2, 34
184.320007, 284.000000, 666.400024, 2.018625, 33.945164, 4.854846, 2, 34
183.234985, 288.400024, 667.200012, 2.129821, 34.041042, 5.210455, 2, 34
184.320007, 292.400024, 667.140015, 2.462213, 35.754902, 5.896260, 2, 34
184.320007, 295.200043, 667.280090, 2.425320, 35.803627, 5.766285, 2, 34
185.179977, 299.200012, 667.200012, 1.920062, 35.739941, 4.159677, 2, 34
185.394974, 303.200043, 667.179993, 0.665328, 34.548752, 0.203024, 2, 34
185.394974, 305.600037, 667.219971, 0.185721, 33.593494, -1.384014, 2, 34
185.394989, 309.600006, 667.200073, 0.243975, 30.357817, -1.093426, 2, 34
186.473297, 313.600006, 666.559998, 1.543316, 29.246325, 4.164837, 2, 34
187.554977, 317.600037, 666.559998, 2.918198, 28.851999, 9.839019, 2, 34
188.414993, 322.399994, 667.299988, 4.112551, 28.795288, 14.682330, 2, 34
189.279984, 324.399994, 667.250000, 4.934820, 30.629929, 16.678854, 2, 34
189.059998, 328.800018, 669.239990, 4.612126, 26.715618, 18.254673, 2, 34
191.220001, 332.800018, 669.239990, 7.105834, 33.543907, 22.205196, 2, 34
